ticker,instrument_key
743AP39.NS,NSE_EQ|IN1020230265
743AP41.NS,NSE_EQ|IN1020230323
743AP42.NS,NSE_EQ|IN1020230331
743AP42A.NS,NSE_EQ|IN1020240140
743AP42B.NS,NSE_EQ|IN1020240264
743AP44.NS,NSE_EQ|IN1020240272
743AP46.NS,NSE_EQ|IN1020240280
743BR39.NS,NSE_EQ|IN1320230221
743BR55.NS,NSE_EQ|IN1320250054
743CG29.NS,NSE_EQ|IN3520230142
743GJ27.NS,NSE_EQ|IN1520230161
743GJ31.NS,NSE_EQ|IN1520230278
743GS2076.NS,NSE_EQ|IN0020250117
743HP28.NS,NSE_EQ|IN1720220038
743HR34.NS,NSE_EQ|IN1620240045
743HR39.NS,NSE_EQ|IN1620250168
743HR39A.NS,NSE_EQ|IN1620250184
743HR41.NS,NSE_EQ|IN1620210188
743JK46.NS,NSE_EQ|IN4920240046
743JK53.NS,NSE_EQ|IN4920230062
743JK53A.NS,NSE_EQ|IN4920230088
743MH35.NS,NSE_EQ|IN2220230253
743MH36.NS,NSE_EQ|IN2220230261
743MH39.NS,NSE_EQ|IN2220240013
743MH40.NS,NSE_EQ|IN2220250392
743MN36.NS,NSE_EQ|IN2320240012
743MP43.NS,NSE_EQ|IN2120250161
743MZ36.NS,NSE_EQ|IN2520230011
743MZ37.NS,NSE_EQ|IN2520230029
743NBFID34.NS,NSE_EQ|INE0KUG08035
743NIIF30.NS,NSE_EQ|INE246R07814
743OR40.NS,NSE_EQ|IN2720250082
743PHFL28.NS,NSE_EQ|INE572E07241
743PN48.NS,NSE_EQ|IN2820230083
743PN48A.NS,NSE_EQ|IN2820230091
743REC35.NS,NSE_EQ|INE020B07JU4
743RJ34.NS,NSE_EQ|IN2920240115
743RJ44.NS,NSE_EQ|IN2920230470
743RJ48.NS,NSE_EQ|IN2920230116
743RJ49.NS,NSE_EQ|IN2920230215
743TN32.NS,NSE_EQ|IN3120240095
743TN33.NS,NSE_EQ|IN3120230229
743TN34.NS,NSE_EQ|IN3120230518
743TN34A.NS,NSE_EQ|IN3120240053
743TN36.NS,NSE_EQ|IN3120250748
743TN43.NS,NSE_EQ|IN3120230195
743TN47.NS,NSE_EQ|IN3120210494
743TN53.NS,NSE_EQ|IN3120230203
743TN53A.NS,NSE_EQ|IN3120230237
743TS33.NS,NSE_EQ|IN4520230025
743TS41.NS,NSE_EQ|IN4520230199
743TS41A.NS,NSE_EQ|IN4520240065
743TS43.NS,NSE_EQ|IN4520240107
743TS50.NS,NSE_EQ|IN4520230124
743TS54.NS,NSE_EQ|IN4520190138
744AP33.NS,NSE_EQ|IN1020230422
744AP35.NS,NSE_EQ|IN1020250412
744AP36.NS,NSE_EQ|IN1020230471
744AP39.NS,NSE_EQ|IN1020230810
744AP39A.NS,NSE_EQ|IN1020230836
744AP40.NS,NSE_EQ|IN1020230430
744AP42.NS,NSE_EQ|IN1020210564
744AP43.NS,NSE_EQ|IN1020230380
744BR40.NS,NSE_EQ|IN1320250179
744CG29.NS,NSE_EQ|IN3520230183
744CG30.NS,NSE_EQ|IN3520230159
744GA33.NS,NSE_EQ|IN1420230071
744HP34.NS,NSE_EQ|IN1720240036
744HR27.NS,NSE_EQ|IN1620220294
744HR32.NS,NSE_EQ|IN1620230129
744HR33.NS,NSE_EQ|IN1620230152
744HR35.NS,NSE_EQ|IN1620230178
744HR36.NS,NSE_EQ|IN1620230384
744HR41.NS,NSE_EQ|IN1620250192
744IREDA34.NS,NSE_EQ|INE202E08219
744IRF34.NS,NSE_EQ|INE053F08395
744IRFC34.NS,NSE_EQ|INE053F08379
744JH41.NS,NSE_EQ|IN3720250023
744JK38.NS,NSE_EQ|IN4920230047
744JK53.NS,NSE_EQ|IN4920230054
744KA33.NS,NSE_EQ|IN1920230381
744KA34.NS,NSE_EQ|IN1920230274
744KA35.NS,NSE_EQ|IN1920210359
744KA36.NS,NSE_EQ|IN1920250249
744KL50.NS,NSE_EQ|IN2020250170
744MH34.NS,NSE_EQ|IN2220250434
744MH41.NS,NSE_EQ|IN2220240021
744MH42.NS,NSE_EQ|IN2220240039
744MH42A.NS,NSE_EQ|IN2220240054
744ML31.NS,NSE_EQ|IN2420230038
744ML35.NS,NSE_EQ|IN2420250051
744MN35.NS,NSE_EQ|IN2320230054
744MP34.NS,NSE_EQ|IN2120250377
744MP35.NS,NSE_EQ|IN2120230056
744MP38.NS,NSE_EQ|IN2120250260
744MP40.NS,NSE_EQ|IN2120230189
744MP46.NS,NSE_EQ|IN2120250179
744NBRD28.NS,NSE_EQ|INE261F08EK5
744PFCL30.NS,NSE_EQ|INE134E08NO0
744PFCL34.NS,NSE_EQ|INE134E08NA9
744RJ33.NS,NSE_EQ|IN2920230108
744RJ33A.NS,NSE_EQ|IN2920230157
744RJ33B.NS,NSE_EQ|IN2920250395
744RJ34.NS,NSE_EQ|IN2920230454
744RJ34A.NS,NSE_EQ|IN2920230553
744RJ36.NS,NSE_EQ|IN2920230181
744RL28.NS,NSE_EQ|INE020B08FR6
744SIDBI28.NS,NSE_EQ|INE556F08KT6
744TN33.NS,NSE_EQ|IN3120230013
744TN33A.NS,NSE_EQ|IN3120230138
744TN33B.NS,NSE_EQ|IN3120230211
744TN34.NS,NSE_EQ|IN3120230435
744TN34A.NS,NSE_EQ|IN3120230484
744TN34B.NS,NSE_EQ|IN3120240103
744TN44.NS,NSE_EQ|IN3120230492
744TN55.NS,NSE_EQ|IN3120250219
744TN55A.NS,NSE_EQ|IN3120250318
744TN55B.NS,NSE_EQ|IN3120250433
744TS30.NS,NSE_EQ|IN4520230488
744TS36.NS,NSE_EQ|IN4520240016
744TS39.NS,NSE_EQ|IN4520230132
744TS39A.NS,NSE_EQ|IN4520230215
744TS40.NS,NSE_EQ|IN4520240099
744TS41.NS,NSE_EQ|IN4520240081
744TS45.NS,NSE_EQ|IN4520230249
744TS46.NS,NSE_EQ|IN4520230439
744TS47.NS,NSE_EQ|IN4520250395
744TS48.NS,NSE_EQ|IN4520250403
744TS49.NS,NSE_EQ|IN4520250411
744TS51.NS,NSE_EQ|IN4520240024
744TS51A.NS,NSE_EQ|IN4520250429
744TS53.NS,NSE_EQ|IN4520240032
744TS56.NS,NSE_EQ|IN4520250452
744TS56A.NS,NSE_EQ|IN4520250494
744TS58.NS,NSE_EQ|IN4520250460
744WB41.NS,NSE_EQ|IN3420230234
744WB42.NS,NSE_EQ|IN3420230093
744WB44.NS,NSE_EQ|IN3420230242
745ABL34.NS,NSE_EQ|INE238A08500
745AP33.NS,NSE_EQ|IN1020230364
745AP33A.NS,NSE_EQ|IN1020240173
745AP34.NS,NSE_EQ|IN1020230414
745AP37.NS,NSE_EQ|IN1020220068
745AP38.NS,NSE_EQ|IN1020230802
745AP40.NS,NSE_EQ|IN1020220498
745AP40A.NS,NSE_EQ|IN1020230372
745AP40B.NS,NSE_EQ|IN1020240181
745AP42.NS,NSE_EQ|IN1020220506
745AS31.NS,NSE_EQ|IN1220230206
745AS33.NS,NSE_EQ|IN1220230065
745AS33A.NS,NSE_EQ|IN1220230073
745BR31.NS,NSE_EQ|IN1320230056
745BR32.NS,NSE_EQ|IN1320220057
745BR34.NS,NSE_EQ|IN1320250104
745BR45.NS,NSE_EQ|IN1320250120
745BR50.NS,NSE_EQ|IN1320250138
745BTL28.NS,NSE_EQ|INE403D08280
745CG33.NS,NSE_EQ|IN3520230225
745EXIM28.NS,NSE_EQ|INE514E08GB4
745GJ30.NS,NSE_EQ|IN1520190225
745GJ31.NS,NSE_EQ|IN1520230070
745HP33.NS,NSE_EQ|IN1720230037
745HP40.NS,NSE_EQ|IN1720250100
745HP44.NS,NSE_EQ|IN1720240010
745HR32.NS,NSE_EQ|IN1620220211
745HR33.NS,NSE_EQ|IN1620230194
745HR35.NS,NSE_EQ|IN1620230160
745HR35A.NS,NSE_EQ|IN1620230202
745HR35B.NS,NSE_EQ|IN1620230418
745HR42.NS,NSE_EQ|IN1620250176
745IGT26.NS,NSE_EQ|INE219X07199
745ISL28.NS,NSE_EQ|INE763G08967
745JK53.NS,NSE_EQ|IN4920230070
745JK54.NS,NSE_EQ|IN4920230245
745KA35.NS,NSE_EQ|IN1920230340
745KA37.NS,NSE_EQ|IN1920230357
745KA40.NS,NSE_EQ|IN1920230266
745KL39.NS,NSE_EQ|IN2020230149
745KL40.NS,NSE_EQ|IN2020230107
745KL50.NS,NSE_EQ|IN2020250204
745MH37.NS,NSE_EQ|IN2220230295
745MH38.NS,NSE_EQ|IN2220230303
745MH38A.NS,NSE_EQ|IN2220230337
745MH39.NS,NSE_EQ|IN2220230352
745MH39A.NS,NSE_EQ|IN2220230345
745MH41.NS,NSE_EQ|IN2220240047
745ML34.NS,NSE_EQ|IN2420240037
745MP41.NS,NSE_EQ|IN2120250229
745MP44.NS,NSE_EQ|IN2120230080
745MP44A.NS,NSE_EQ|IN2120230197
745MP44B.NS,NSE_EQ|IN2120250245
745MP45.NS,NSE_EQ|IN2120230205
745NBFID36.NS,NSE_EQ|INE0KUG08126
745NL34.NS,NSE_EQ|IN2620240019
745PFCL28.NS,NSE_EQ|INE134E08NP7
745PN34.NS,NSE_EQ|IN2820230067
745PN34A.NS,NSE_EQ|IN2820230133
745RECL35.NS,NSE_EQ|INE020B08FG9
745RJ30.NS,NSE_EQ|IN2920190468
745RJ33.NS,NSE_EQ|IN2920230041
745RJ40.NS,NSE_EQ|IN2920240123
745RJ44.NS,NSE_EQ|IN2920230207
745RL34.NS,NSE_EQ|INE020B08EZ2
745SDIP36.NS,NSE_EQ|INE507T07195
745SICCL30.NS,NSE_EQ|INE535H07CR9
745SK32.NS,NSE_EQ|IN3020220023
745TIL35.NS,NSE_EQ|INE812V08078
745TN43.NS,NSE_EQ|IN3120230146
745TN55.NS,NSE_EQ|IN3120250524
745TOPL28.NS,NSE_EQ|INE685A07132
745TS30.NS,NSE_EQ|IN4520220141
745TS30A.NS,NSE_EQ|IN4520230165
745TS40.NS,NSE_EQ|IN4520230173
745TS47.NS,NSE_EQ|IN4520230207
745TS48.NS,NSE_EQ|IN4520250544
745TS53.NS,NSE_EQ|IN4520250551
745TS57.NS,NSE_EQ|IN4520250486
745UK30.NS,NSE_EQ|IN3620190147
745UP33.NS,NSE_EQ|IN3320230011
745WB42.NS,NSE_EQ|IN3420230283
745WB44.NS,NSE_EQ|IN3420230291
745WB44A.NS,NSE_EQ|IN3420250083
746AP27.NS,NSE_EQ|IN1020220100
746AP34.NS,NSE_EQ|IN1020230299
746AP38.NS,NSE_EQ|IN1020230406
746AP38A.NS,NSE_EQ|IN1020240132
746AP41.NS,NSE_EQ|IN1020230463
746AP41A.NS,NSE_EQ|IN1020230786
746AP41B.NS,NSE_EQ|IN1020240025
746AP42.NS,NSE_EQ|IN1020240033
746AP43.NS,NSE_EQ|IN1020230315
746AP43A.NS,NSE_EQ|IN1020240041
746AP44.NS,NSE_EQ|IN1020240058
746AS31.NS,NSE_EQ|IN1220230230
746BR45.NS,NSE_EQ|IN1320250187
746CG31.NS,NSE_EQ|IN3520230167
746CG32.NS,NSE_EQ|IN3520230266
746CG33.NS,NSE_EQ|IN3520230175
746GA33.NS,NSE_EQ|IN1420230105
746GA38.NS,NSE_EQ|IN1420230097
746GS2073.NS,NSE_EQ|IN0020230127
746HP36.NS,NSE_EQ|IN1720240044
746IRFC29.NS,NSE_EQ|INE053F08387
746JK45.NS,NSE_EQ|IN4920250177
746JK49.NS,NSE_EQ|IN4920230237
746KA36.NS,NSE_EQ|IN1920250058
746KA38.NS,NSE_EQ|IN1920230365
746KL48.NS,NSE_EQ|IN2020230016
746MH33.NS,NSE_EQ|IN2220230113
746MH35.NS,NSE_EQ|IN2220230238
746MH41.NS,NSE_EQ|IN2220230360
746ML34.NS,NSE_EQ|IN2420240011
746MP32.NS,NSE_EQ|IN2120220024
746MP38.NS,NSE_EQ|IN2120230031
746MP38A.NS,NSE_EQ|IN2120230072
746MP39.NS,NSE_EQ|IN2120230049
746MP43.NS,NSE_EQ|IN2120250237
746MZ39.NS,NSE_EQ|IN2520230052
746PN33.NS,NSE_EQ|IN2820230257
746RJ33.NS,NSE_EQ|IN2920230199
746RJ34.NS,NSE_EQ|IN2920230512
746RJ38.NS,NSE_EQ|IN2920250213
746RJ42.NS,NSE_EQ|IN2920230538
746RJ51.NS,NSE_EQ|IN2920250239
746SK33.NS,NSE_EQ|IN3020230022
746TN55.NS,NSE_EQ|IN3120250367
746TS30.NS,NSE_EQ|IN4520230256
746TS42.NS,NSE_EQ|IN4520230231
746TS42A.NS,NSE_EQ|IN4520250536
746TS45.NS,NSE_EQ|IN4520230421
746TS48.NS,NSE_EQ|IN4520220166
746TS48A.NS,NSE_EQ|IN4520230033
746TS49.NS,NSE_EQ|IN4520220174
746TS53.NS,NSE_EQ|IN4520250387
746UK34.NS,NSE_EQ|IN3620230067
746UP32.NS,NSE_EQ|IN3320230300
746UP34.NS,NSE_EQ|IN3320230276
746UP37.NS,NSE_EQ|IN3320250159
746UP39.NS,NSE_EQ|IN3320230326
746WB39.NS,NSE_EQ|IN3420230085
746WB40.NS,NSE_EQ|IN3420210277
746WB46.NS,NSE_EQ|IN3420230028
747ABCL29.NS,NSE_EQ|INE674K07028
747AP32.NS,NSE_EQ|IN1020230398
747AP37.NS,NSE_EQ|IN1020230067
747AP37A.NS,NSE_EQ|IN1020240124
747AS28.NS,NSE_EQ|IN1220230081
747AS33.NS,NSE_EQ|IN1220230099
747AS34.NS,NSE_EQ|IN1220230222
747AS45.NS,NSE_EQ|IN1220250113
747BR39.NS,NSE_EQ|IN1320230213
747CG30.NS,NSE_EQ|IN3520230043
747CG30A.NS,NSE_EQ|IN3520230191
747CG31.NS,NSE_EQ|IN3520230209
747CG32.NS,NSE_EQ|IN3520230290
747CG33.NS,NSE_EQ|IN3520230274
747CG33A.NS,NSE_EQ|IN3520230308
747CG34.NS,NSE_EQ|IN3520230282
747CG34A.NS,NSE_EQ|IN3520230316
747GA33.NS,NSE_EQ|IN1420230089
747GA34.NS,NSE_EQ|IN1420230238
747GA38.NS,NSE_EQ|IN1420230022
747GJ28.NS,NSE_EQ|IN1520230179
747GJ36.NS,NSE_EQ|IN1520250268
747HP33.NS,NSE_EQ|IN1720240028
747HR33.NS,NSE_EQ|IN1620230186
747HR33A.NS,NSE_EQ|IN1620230210
747HR35.NS,NSE_EQ|IN1620230137
747HR36.NS,NSE_EQ|IN1620230376
747HR40.NS,NSE_EQ|IN1620250143
747IIFCL27.NS,NSE_EQ|INE787H08154
747JK40.NS,NSE_EQ|IN4920250136
747JK44.NS,NSE_EQ|IN4920230278
747KA36.NS,NSE_EQ|IN1920250256
747KL37.NS,NSE_EQ|IN2020230123
747KL39.NS,NSE_EQ|IN2020230115
747KL42.NS,NSE_EQ|IN2020230065
747KL50.NS,NSE_EQ|IN2020240023
747MH34.NS,NSE_EQ|IN2220230121
747MH36.NS,NSE_EQ|IN2220230246
747OR36.NS,NSE_EQ|IN2720250124
747PN32.NS,NSE_EQ|IN2820240082
747PN34.NS,NSE_EQ|IN2820230075
747PN37.NS,NSE_EQ|IN2820240116
747PN43.NS,NSE_EQ|IN2820230034
747PY37.NS,NSE_EQ|IN3820230032
747RJ33.NS,NSE_EQ|IN2920230546
747RL34.NS,NSE_EQ|INE020B08EY5
747SIDBI29.NS,NSE_EQ|INE556F08KR0
747TN36.NS,NSE_EQ|IN3120250540
747TS31.NS,NSE_EQ|IN4520220158
747TS32.NS,NSE_EQ|IN4520230181
747TS36.NS,NSE_EQ|IN4520240057
747TS41.NS,NSE_EQ|IN4520230116
747UK33.NS,NSE_EQ|IN3620230018
747UK34.NS,NSE_EQ|IN3620230075
747WB43.NS,NSE_EQ|IN3420230010
747WB44.NS,NSE_EQ|IN3420250117
747WB46.NS,NSE_EQ|IN3420250125
748AP33.NS,NSE_EQ|IN1020250289
748AP34.NS,NSE_EQ|IN1020250297
748AP35.NS,NSE_EQ|IN1020250503
748AP38.NS,NSE_EQ|IN1020210549
748AP38A.NS,NSE_EQ|IN1020230455
748AP44.NS,NSE_EQ|IN1020230828
748AP44A.NS,NSE_EQ|IN1020240082
748AS35.NS,NSE_EQ|IN1220250212
748BR39.NS,NSE_EQ|IN1320250062
748CG32.NS,NSE_EQ|IN3520230217
748GA36.NS,NSE_EQ|IN1420250087
748HP33.NS,NSE_EQ|IN1720220061
748HR34.NS,NSE_EQ|IN1620240011
748HR35.NS,NSE_EQ|IN1620230228
748IRFC34A.NS,NSE_EQ|INE053F08361
748JK54.NS,NSE_EQ|IN4920230229
748KA33.NS,NSE_EQ|IN1920230258
748KA35.NS,NSE_EQ|IN1920250140
748KA37.NS,NSE_EQ|IN1920250215
748KA37A.NS,NSE_EQ|IN1920250280
748KL45.NS,NSE_EQ|IN2020250196
748MH35.NS,NSE_EQ|IN2220230212
748MH37.NS,NSE_EQ|IN2220250483
748MH42.NS,NSE_EQ|IN2220230378
748MH45.NS,NSE_EQ|IN2220250418
748ML34.NS,NSE_EQ|IN2420240029
748MP29.NS,NSE_EQ|IN2120230064
748MP40.NS,NSE_EQ|IN2120230163
748MP41.NS,NSE_EQ|IN2120230171
748MP42.NS,NSE_EQ|IN2120250146
748MP45.NS,NSE_EQ|IN2120250187
748MZ36.NS,NSE_EQ|IN2520250043
748NABF28.NS,NSE_EQ|INE261F08EO7
748NIIF33.NS,NSE_EQ|INE246R07848
748NL34.NS,NSE_EQ|IN2620230085
748PN31.NS,NSE_EQ|IN2820250156
748PN34.NS,NSE_EQ|IN2820230141
748PN35.NS,NSE_EQ|IN2820240108
748PN37.NS,NSE_EQ|IN2820240025
748PN42.NS,NSE_EQ|IN2820220019
748PY36.NS,NSE_EQ|IN3820250030
748RJ34.NS,NSE_EQ|IN2920230447
748RJ37.NS,NSE_EQ|IN2920230520
748SIDBI29.NS,NSE_EQ|INE556F08KV2
748TS42.NS,NSE_EQ|IN4520240040
748TS50.NS,NSE_EQ|IN4520230504
748UK33.NS,NSE_EQ|IN3620230026
748UP34.NS,NSE_EQ|IN3320230268
748UP36.NS,NSE_EQ|IN3320230318
748UP40.NS,NSE_EQ|IN3320230334
748UP42.NS,NSE_EQ|IN3320230342
748UP44.NS,NSE_EQ|IN3320230359
748WB37.NS,NSE_EQ|IN3420210251
748WB43.NS,NSE_EQ|IN3420230218
748WB44.NS,NSE_EQ|IN3420230226
748WB44A.NS,NSE_EQ|IN3420250158
749AP36.NS,NSE_EQ|IN1020230760
749AP39.NS,NSE_EQ|IN1020230778
749AP40.NS,NSE_EQ|IN1020240074
749AP44.NS,NSE_EQ|IN1020240116
749BR31.NS,NSE_EQ|IN1320230049
749BR31A.NS,NSE_EQ|IN1320230064
749BR39.NS,NSE_EQ|IN1320230205
749CG30.NS,NSE_EQ|IN3520230050
749CG35.NS,NSE_EQ|IN3520230324
749GA33.NS,NSE_EQ|IN1420230063
749GA33A.NS,NSE_EQ|IN1420230113
749GJ26.NS,NSE_EQ|IN1520220097
749GJ28.NS,NSE_EQ|IN1520220337
749HP34.NS,NSE_EQ|IN1720220079
749HR33.NS,NSE_EQ|IN1620230145
749HR35.NS,NSE_EQ|IN1620230426
749HR36.NS,NSE_EQ|IN1620230368
749IGT28.NS,NSE_EQ|INE219X07231
749KA35.NS,NSE_EQ|IN1920250165
749KL36.NS,NSE_EQ|IN2020230271
749KL39.NS,NSE_EQ|IN2020240015
749KL40.NS,NSE_EQ|IN2020250188
749KL45.NS,NSE_EQ|IN2020230156
749KL56.NS,NSE_EQ|IN2020250121
749MH30.NS,NSE_EQ|IN2220230022
749MH36.NS,NSE_EQ|IN2220230220
749ML27.NS,NSE_EQ|IN2420220070
749MN35.NS,NSE_EQ|IN2320230013
749NL34.NS,NSE_EQ|IN2620230077
749OR36.NS,NSE_EQ|IN2720250132
749PFC34.NS,NSE_EQ|INE134E08MY1
749PN32.NS,NSE_EQ|IN2820240017
749PN35.NS,NSE_EQ|IN2820230158
749PN35A.NS,NSE_EQ|IN2820250149
749PN37.NS,NSE_EQ|IN2820230125
749PN40.NS,NSE_EQ|IN2820250123
749RCFL28.NS,NSE_EQ|INE027A08036
749RJ34.NS,NSE_EQ|IN2920230140
749RJ35.NS,NSE_EQ|IN2920250163
749RJ40.NS,NSE_EQ|IN2920230561
749RJ44.NS,NSE_EQ|IN2920240040
749SIDBI29.NS,NSE_EQ|INE556F08KX8
749TN34.NS,NSE_EQ|IN3120240038
749TN44.NS,NSE_EQ|IN3120240046
749TS35.NS,NSE_EQ|IN4520230413
749TS39.NS,NSE_EQ|IN4520250569
749TS44.NS,NSE_EQ|IN4520230272
749UP34.NS,NSE_EQ|IN3320230060
749UP34A.NS,NSE_EQ|IN3320230250
749UP36.NS,NSE_EQ|IN3320230367
74AP31.NS,NSE_EQ|IN1020230083
74AP32.NS,NSE_EQ|IN1020230240
74AP41.NS,NSE_EQ|IN1020240223
74AP43.NS,NSE_EQ|IN1020230448
74AS33.NS,NSE_EQ|IN1220230024
74BR30.NS,NSE_EQ|IN1320230023
74BR35.NS,NSE_EQ|IN1320250195
74BR39.NS,NSE_EQ|IN1320230239
74CB34.NS,NSE_EQ|INE476A08233
74CG30.NS,NSE_EQ|IN3520230027
74GA37.NS,NSE_EQ|IN1420250079
74GJ26.NS,NSE_EQ|IN1520230146
74GJ27.NS,NSE_EQ|IN1520230062
74GJ36.NS,NSE_EQ|IN1520250318
74GJ36A.NS,NSE_EQ|IN1520250334
74GS2035.NS,NSE_EQ|IN0020050012
74GS2062.NS,NSE_EQ|IN0020220094
74HR33.NS,NSE_EQ|IN1620230111
74HR37.NS,NSE_EQ|IN1620210212
74JK44.NS,NSE_EQ|IN4920230252
74KL37.NS,NSE_EQ|IN2020210224
74KL41.NS,NSE_EQ|IN2020230131
74MH31.NS,NSE_EQ|IN2220230097
74MH32.NS,NSE_EQ|IN2220230105
74MH35.NS,NSE_EQ|IN2220230279
74MH36.NS,NSE_EQ|IN2220230287
74ML27.NS,NSE_EQ|IN2420220062
74MP34.NS,NSE_EQ|IN2120230023
74MP35.NS,NSE_EQ|IN2120250443
74MP46.NS,NSE_EQ|IN2120250203
74MP47.NS,NSE_EQ|IN2120250211
74MZ39.NS,NSE_EQ|IN2520230102
74PFCL30.NS,NSE_EQ|INE134E08NH4
74PFCL35.NS,NSE_EQ|INE134E08NN2
74PY30.NS,NSE_EQ|IN3820240015
74RJ41.NS,NSE_EQ|IN2920230173
74RJ42.NS,NSE_EQ|IN2920230488
74TN34.NS,NSE_EQ|IN3120230450
74TN35.NS,NSE_EQ|IN3120250771
74TN42.NS,NSE_EQ|IN3120210486
74TN54.NS,NSE_EQ|IN3120230500
74TS43.NS,NSE_EQ|IN4520230223
74TS45.NS,NSE_EQ|IN4520230090
74UP33.NS,NSE_EQ|IN3320230045
74WB38.NS,NSE_EQ|IN3420210285
74WB42.NS,NSE_EQ|IN3420230069
74WB44.NS,NSE_EQ|IN3420230259
750AS30.NS,NSE_EQ|IN1220190244
750BOI35.NS,NSE_EQ|INE084A08219
750GA30.NS,NSE_EQ|IN1420190200
750IRFC35.NS,NSE_EQ|INE053F07843
750MZ30.NS,NSE_EQ|IN2520190074
750TCSL28.NS,NSE_EQ|INE729N07099
750TN29.NS,NSE_EQ|IN3120200024
750TN36.NS,NSE_EQ|IN3120250615
750TN36A.NS,NSE_EQ|IN3120250664
750TS28.NS,NSE_EQ|IN4520200010
751AP41.NS,NSE_EQ|IN1020240108
751CG32.NS,NSE_EQ|IN3520230134
751HR29.NS,NSE_EQ|IN1620220310
751HR41.NS,NSE_EQ|IN1620250150
751HUDCO28.NS,NSE_EQ|INE031A07865
751JK40.NS,NSE_EQ|IN4920250185
751JK45.NS,NSE_EQ|IN4920250128
751JK54.NS,NSE_EQ|IN4920230286
751KA36.NS,NSE_EQ|IN1920250090
751MN35.NS,NSE_EQ|IN2320230047
751MP38.NS,NSE_EQ|IN2120230106
751MP48.NS,NSE_EQ|IN2120250195
751NHB31.NS,NSE_EQ|INE557F08FX6
751PN36.NS,NSE_EQ|IN2820230117
751PN37.NS,NSE_EQ|IN2820240041
751RJ34.NS,NSE_EQ|IN2920230439
751SIDBI28.NS,NSE_EQ|INE556F08KU4
751UK35.NS,NSE_EQ|IN3620250073
751UP38.NS,NSE_EQ|IN3320230375
751UP39.NS,NSE_EQ|IN3320250167
751UP40.NS,NSE_EQ|IN3320230391
751UP40A.NS,NSE_EQ|IN3320250134
752ABCL30.NS,NSE_EQ|INE674K07119
752AP37.NS,NSE_EQ|IN1020250420
752AP38.NS,NSE_EQ|IN1020220035
752AP39.NS,NSE_EQ|IN1020230307
752AP42.NS,NSE_EQ|IN1020220043
752AP43.NS,NSE_EQ|IN1020230794
752AS34.NS,NSE_EQ|IN1220230198
752BR31.NS,NSE_EQ|IN1320230072
752BR36.NS,NSE_EQ|IN1320250112
752BR39.NS,NSE_EQ|IN1320230197
752GA39.NS,NSE_EQ|IN1420230246
752HP39.NS,NSE_EQ|IN1720230144
752HR34.NS,NSE_EQ|IN1620240029
752HR39.NS,NSE_EQ|IN1620250135
752HR41.NS,NSE_EQ|IN1620250259
752HR42.NS,NSE_EQ|IN1620250267
752KA37.NS,NSE_EQ|IN1920250041
752KL33.NS,NSE_EQ|IN2020250139
752MZ40.NS,NSE_EQ|IN2520230094
752PN35.NS,NSE_EQ|IN2820230109
752RJ34.NS,NSE_EQ|IN2920240016
752RJ35.NS,NSE_EQ|IN2920250387
752RJ36.NS,NSE_EQ|IN2920250403
752RJ37.NS,NSE_EQ|IN2920240024
752RJ39.NS,NSE_EQ|IN2920240032
752RJ44.NS,NSE_EQ|IN2920230579
752TN33.NS,NSE_EQ|IN3120230245
752TN55.NS,NSE_EQ|IN3120250474
752TS36.NS,NSE_EQ|IN4520250635
752TS52.NS,NSE_EQ|IN4520250593
752TS54.NS,NSE_EQ|IN4520250445
752UP39.NS,NSE_EQ|IN3320230383
752WB39.NS,NSE_EQ|IN3420230309
752WB44.NS,NSE_EQ|IN3420250190
75343PHF31.NS,NSE_EQ|INE572E07266
753AP36.NS,NSE_EQ|IN1020240090
753AP36A.NS,NSE_EQ|IN1020250446
753AP37.NS,NSE_EQ|IN1020250545
753AP40.NS,NSE_EQ|IN1020250388
753AS27.NS,NSE_EQ|IN1220220025
753AS29.NS,NSE_EQ|IN1220230164
753AS32.NS,NSE_EQ|IN1220220090
753BR32.NS,NSE_EQ|IN1320220040
753HR30.NS,NSE_EQ|IN1620220195
753HR33.NS,NSE_EQ|IN1620230236
753ICICI34.NS,NSE_EQ|INE090A08UL3
753IRED34.NS,NSE_EQ|INE202E08177
753IRFC30.NS,NSE_EQ|INE053F07835
753KA38.NS,NSE_EQ|IN1920250066
753KL50.NS,NSE_EQ|IN2020230289
753NTPC30E.NS,NSE_EQ|INE733E07JV4
753PHFL30.NS,NSE_EQ|INE572E07225
753PN36.NS,NSE_EQ|IN2820240066
753PN37.NS,NSE_EQ|IN2820240074
753RECL34.NS,NSE_EQ|INE020B08FB0
753SK36.NS,NSE_EQ|IN3020250046
753TN37.NS,NSE_EQ|IN3120250672
753TN53.NS,NSE_EQ|IN3120220311
753TS47.NS,NSE_EQ|IN4520220273
753TS52.NS,NSE_EQ|IN4520250437
753WB44.NS,NSE_EQ|IN3420230317
754AP29.NS,NSE_EQ|IN1020220613
754AP42.NS,NSE_EQ|IN1020250438
754AS28.NS,NSE_EQ|IN1220220074
754AS28A.NS,NSE_EQ|IN1220230156
754AS34.NS,NSE_EQ|IN1220240023
754BOI34.NS,NSE_EQ|INE084A08185
754BR33.NS,NSE_EQ|IN1320250088
754CG31.NS,NSE_EQ|IN3520230068
754CG36.NS,NSE_EQ|IN3520250066
754CG38.NS,NSE_EQ|IN3520250116
754GIL29.NS,NSE_EQ|INE233A08170
